huboid,name,party,office,office_type,sdName,sggName,nec_detail_url,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,tax_arrears_current_display,criminal_record_disclosure,categories,important_categories,공직검증전과_분류수,공직검증전과_건수,체납이력_보유,현체납_보유,전과공개_보유,공직검증전과_보유,공직선거법전과_보유,해당선거구_경쟁률,해당선거구_의원정수,해당선거구_무투표판정기준,해당선거구_비례대표_단일정당명부여부,등록미달여부,검증위험_플래그
100160975,손은비,국민의힘,구시군의회의원,지역구,인천광역시,영종구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160975,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100155527,최미자,더불어민주당,구시군의회의원,지역구,인천광역시,영종구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155527,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100164804,나선희,더불어민주당,기초의원비례,비례,인천광역시,검단구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164804,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100165142,이보라,국민의힘,기초의원비례,비례,인천광역시,남동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165142,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100164702,태화순,더불어민주당,기초의원비례,비례,인천광역시,미추홀구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164702,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100165115,양환옥,국민의힘,기초의원비례,비례,인천광역시,서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165115,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100155445,박흥석,더불어민주당,시도의원,지역구,인천광역시,부평구제5선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155445,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100160354,류동철,더불어민주당,구시군의회의원,지역구,전라남도,고흥군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160354,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,3,등록후보수_의원정수이하,N,N,N
100161117,박경석,더불어민주당,구시군의회의원,지역구,전라남도,고흥군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161117,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,3,등록후보수_의원정수이하,N,N,N
100159747,한승욱,더불어민주당,구시군의회의원,지역구,전라남도,고흥군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159747,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,3,등록후보수_의원정수이하,N,N,N
100160731,박규대,더불어민주당,구시군의회의원,지역구,전라남도,고흥군라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160731,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100162244,박용식,더불어민주당,구시군의회의원,지역구,전라남도,목포시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162244,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,3,등록후보수_의원정수이하,N,N,N
100159950,김용배,더불어민주당,구시군의회의원,지역구,전라남도,신안군라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159950,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100158052,김철민,더불어민주당,구시군의회의원,지역구,전라남도,여수시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158052,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100158085,박성미,더불어민주당,구시군의회의원,지역구,전라남도,여수시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158085,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100165356,김경,더불어민주당,기초의원비례,비례,전라남도,강진군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165356,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100165107,김인자,더불어민주당,기초의원비례,비례,전라남도,고흥군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165107,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.50,2,비례대표_단일정당명부,Y,N,N
100165117,김지연,더불어민주당,기초의원비례,비례,전라남도,고흥군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165117,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.50,2,비례대표_단일정당명부,Y,N,N
100165123,박순엽,더불어민주당,기초의원비례,비례,전라남도,고흥군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165123,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.50,2,비례대표_단일정당명부,Y,N,N
100165414,이진숙,더불어민주당,기초의원비례,비례,전라남도,곡성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165414,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100165408,임원자,더불어민주당,기초의원비례,비례,전라남도,곡성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165408,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100164852,서연희,더불어민주당,기초의원비례,비례,전라남도,구례군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164852,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100165012,김미숙,더불어민주당,기초의원비례,비례,전라남도,보성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165012,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100164886,서정옥,더불어민주당,기초의원비례,비례,전라남도,보성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164886,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100165813,박노은,더불어민주당,기초의원비례,비례,전라남도,영광군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165813,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100165202,심애란,더불어민주당,기초의원비례,비례,전라남도,영암군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165202,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100165716,김매숙,더불어민주당,기초의원비례,비례,전라남도,완도군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165716,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100165729,손정희,더불어민주당,기초의원비례,비례,전라남도,완도군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165729,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100165843,신화순,더불어민주당,기초의원비례,비례,전라남도,장성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165843,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100165842,이지연,더불어민주당,기초의원비례,비례,전라남도,장성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165842,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100164733,김동미,더불어민주당,기초의원비례,비례,전라남도,장흥군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164733,0,0천원,0,0천원,1건,폭력,,0,0,N,N,Y,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100164730,김옥화,더불어민주당,기초의원비례,비례,전라남도,장흥군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164730,0,0천원,0,0천원,1건,업무방해,,0,0,N,N,Y,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100165533,박후근,더불어민주당,기초의원비례,비례,전라남도,진도군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165533,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100164329,조난영,더불어민주당,기초의원비례,비례,전라남도,진도군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164329,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,2.00,1,비례대표_단일정당명부,Y,N,N
100165680,김농선,더불어민주당,기초의원비례,비례,전라남도,함평군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165680,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100165267,주혜정,더불어민주당,기초의원비례,비례,전라남도,화순군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165267,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100156732,송형곤,더불어민주당,시도의원,지역구,전라남도,고흥군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156732,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100164485,박선준,더불어민주당,시도의원,지역구,전라남도,고흥군제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164485,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100158904,임형석,더불어민주당,시도의원,지역구,전라남도,광양시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158904,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100155026,김장권,더불어민주당,시도의원,지역구,전라남도,광양시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155026,0,0천원,0,0천원,2건,폭력; 도로교통,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100155561,김송식,더불어민주당,시도의원,지역구,전라남도,구례군선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155561,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100155594,이재창,더불어민주당,시도의원,지역구,전라남도,나주시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155594,0,0천원,0,0천원,1건,,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100155817,최명수,더불어민주당,시도의원,지역구,전라남도,나주시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155817,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100158981,박준엽,더불어민주당,시도의원,지역구,전라남도,담양군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158981,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100154887,최선국,더불어민주당,시도의원,지역구,전라남도,목포시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154887,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100161090,박문옥,더불어민주당,시도의원,지역구,전라남도,목포시제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161090,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100161368,최정훈,더불어민주당,시도의원,지역구,전라남도,목포시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161368,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100157345,고성석,더불어민주당,시도의원,지역구,전라남도,무안군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157345,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100157397,한춘옥,더불어민주당,시도의원,지역구,전라남도,순천시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157397,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100160891,김진남,더불어민주당,시도의원,지역구,전라남도,순천시제5선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160891,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100164538,신민호,더불어민주당,시도의원,지역구,전라남도,순천시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164538,0,0천원,0,0천원,1건,교통사고,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100160651,김영진,더불어민주당,시도의원,지역구,전라남도,순천시제8선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160651,0,0천원,0,0천원,1건,,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100159960,김문수,더불어민주당,시도의원,지역구,전라남도,신안군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159960,0,0천원,0,0천원,1건,,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100157301,서대현,더불어민주당,시도의원,지역구,전라남도,여수시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157301,0,0천원,0,0천원,2건,교통사고,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100159203,이석주,더불어민주당,시도의원,지역구,전라남도,여수시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159203,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100155823,이행도,더불어민주당,시도의원,지역구,전라남도,영암군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155823,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100161459,손남일,더불어민주당,시도의원,지역구,전라남도,영암군제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161459,0,0천원,0,0천원,1건,교통사고,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100160213,박재선,더불어민주당,시도의원,지역구,전라남도,완도군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160213,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100157537,박성재,더불어민주당,시도의원,지역구,전라남도,해남군제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157537,0,0천원,0,0천원,1건,폭력,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100156799,류기준,더불어민주당,시도의원,지역구,전라남도,화순군제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156799,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100153876,이동현,더불어민주당,구시군의회의원,지역구,전북특별자치도,군산시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153876,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100154013,최경애,더불어민주당,구시군의회의원,지역구,전북특별자치도,군산시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154013,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100154866,김민완,더불어민주당,구시군의회의원,지역구,전북특별자치도,김제시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154866,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,3,등록후보수_의원정수이하,N,N,N
100155442,오상민,더불어민주당,구시군의회의원,지역구,전북특별자치도,김제시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155442,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,3,등록후보수_의원정수이하,N,N,N
100155935,장민우,더불어민주당,구시군의회의원,지역구,전북특별자치도,김제시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155935,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,3,등록후보수_의원정수이하,N,N,N
100156205,소태수,더불어민주당,구시군의회의원,지역구,전북특별자치도,남원시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156205,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100157834,이기열,더불어민주당,구시군의회의원,지역구,전북특별자치도,남원시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157834,0,0천원,0,0천원,1건,,,0,0,N,N,Y,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100155733,장병옥,더불어민주당,구시군의회의원,지역구,전북특별자치도,남원시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155733,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100159668,김원진,더불어민주당,구시군의회의원,지역구,전북특별자치도,부안군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159668,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100159735,오장환,더불어민주당,구시군의회의원,지역구,전북특별자치도,부안군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159735,0,0천원,0,0천원,1건,,,0,0,N,N,Y,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100155960,김미선,더불어민주당,구시군의회의원,지역구,전북특별자치도,익산시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155960,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100155969,장경호,더불어민주당,구시군의회의원,지역구,전북특별자치도,익산시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155969,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100157682,신유정,더불어민주당,구시군의회의원,지역구,전북특별자치도,전주시타선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157682,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100154430,신인철,더불어민주당,구시군의회의원,지역구,전북특별자치도,전주시타선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154430,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100155403,한선미,더불어민주당,구시군의회의원,지역구,전북특별자치도,정읍시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155403,0,0천원,0,0천원,2건,교육·청소년; 집시법,,0,0,N,N,Y,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100156907,황혜숙,더불어민주당,구시군의회의원,지역구,전북특별자치도,정읍시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156907,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,2,등록후보수_의원정수이하,N,N,N
100165647,오순덕,더불어민주당,기초의원비례,비례,전북특별자치도,무주군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165647,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100165567,임정숙,더불어민주당,기초의원비례,비례,전북특별자치도,부안군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165567,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100164279,한소용,더불어민주당,기초의원비례,비례,전북특별자치도,순창군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164279,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100164191,한효임,더불어민주당,기초의원비례,비례,전북특별자치도,진안군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164191,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100159373,김성수,더불어민주당,시도의원,지역구,전북특별자치도,고창군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159373,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100154144,김정강,더불어민주당,시도의원,지역구,전북특별자치도,고창군제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154144,0,0천원,0,0천원,2건,도로교통,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100165111,나종대,더불어민주당,시도의원,지역구,전북특별자치도,군산시제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165111,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100163145,김우민,더불어민주당,시도의원,지역구,전북특별자치도,군산시제5선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163145,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100156972,김주택,더불어민주당,시도의원,지역구,전북특별자치도,김제시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156972,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100154456,유송열,더불어민주당,시도의원,지역구,전북특별자치도,무주군선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154456,0,0천원,0,0천원,1건,교통사고,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100156013,윤수봉,더불어민주당,시도의원,지역구,전북특별자치도,완주군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156013,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100155222,한정수,더불어민주당,시도의원,지역구,전북특별자치도,익산시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155222,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100154153,김대중,더불어민주당,시도의원,지역구,전북특별자치도,익산시제5선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154153,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100157972,김남규,더불어민주당,시도의원,지역구,전북특별자치도,전주시제11선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157972,0,0천원,0,0천원,1건,도로교통,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100154410,노경만,더불어민주당,시도의원,지역구,전북특별자치도,전주시제12선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154410,0,0천원,0,0천원,1건,도로교통,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100163520,이병도,더불어민주당,시도의원,지역구,전북특별자치도,전주시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163520,0,0천원,0,0천원,1건,폭력,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100165274,진형석,더불어민주당,시도의원,지역구,전북특별자치도,전주시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165274,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100156068,장연국,더불어민주당,시도의원,지역구,전북특별자치도,전주시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156068,0,0천원,0,0천원,1건,,,0,0,N,N,Y,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
100154469,송재영,더불어민주당,시도의원,지역구,전북특별자치도,전주시제5선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154469,0,0천원,0,0천원,없음,,,0,0,N,N,N,N,N,1.00,1,등록후보수_의원정수이하,N,N,N
