huboid,name,party,office,region,sdName,sggName,nec_detail_url,criminal_record_disclosure,categories,important_categories,offense_count_extracted,matched_terms
100157960,유의동,국민의힘,국회의원(재보궐),경기도 평택시을,경기도,평택시을,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157960,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100162512,조국,조국혁신당,국회의원(재보궐),경기도 평택시을,경기도,평택시을,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162512,2건,청탁금지법; 직권남용; 허위공문서·문서위조·공용서류; 공무집행방해; 업무방해; 국가보안법,청탁금지법; 직권남용; 허위공문서·문서위조·공용서류,1,청탁금지법:부정청탁|금품등수수; 직권남용:직권남용; 허위공문서·문서위조·공용서류:허위작성공문서행사|사문서|위조; 공무집행방해:공무집행방해; 업무방해:업무방해; 국가보안법:국가보안법
100163279,이광재,더불어민주당,국회의원(재보궐),경기도 하남시갑,경기도,하남시갑,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163279,4건,정치자금법; 허위공문서·문서위조·공용서류; 국가보안법,정치자금법; 허위공문서·문서위조·공용서류,1,정치자금법:정치자금법; 허위공문서·문서위조·공용서류:위조; 국가보안법:국가보안법
100163584,김동칠,개혁신당,국회의원(재보궐),울산광역시 남구갑,울산광역시,남구갑,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163584,1건,음주·위험운전; 도로교통,음주·위험운전,0,음주·위험운전:음주운전; 도로교통:도로교통법
100163276,송영길,더불어민주당,국회의원(재보궐),인천광역시 연수구갑,인천광역시,연수구갑,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163276,2건,절도,절도,1,절도:절도
100162872,김남준,더불어민주당,국회의원(재보궐),인천광역시 계양구을,인천광역시,계양구을,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162872,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100163300,김혁종,무소속,국회의원(재보궐),충청남도 공주시부여군청양군,충청남도,공주시부여군청양군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163300,3건,음주·위험운전; 절도; 도로교통,음주·위험운전; 절도,1,음주·위험운전:음주운전; 절도:절도; 도로교통:도로교통법
100165850,정연상,무소속,국회의원(재보궐),충청남도 공주시부여군청양군,충청남도,공주시부여군청양군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165850,3건,음주·위험운전; 폭력; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 폭력:상해; 도로교통:도로교통법
100153796,홍성규,진보당,시도지사,경기도 경기도,경기도,경기도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153796,6건,음주·위험운전; 폭력; 공무집행방해; 도로교통; 국가보안법; 집시법,음주·위험운전,1,음주·위험운전:음주운전; 폭력:폭력행위; 공무집행방해:공무집행방해; 도로교통:일반교통방해; 국가보안법:국가보안법; 집시법:집회및시위|집회 및 시위
100158402,김현욱,국민연합,시도지사,경기도 경기도,경기도,경기도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158402,9건,뇌물; 음주·위험운전; 무면허운전; 공무집행방해; 도로교통; 노동,뇌물; 음주·위험운전; 무면허운전,4,뇌물:알선수재; 음주·위험운전:음주운전; 무면허운전:무면허운전; 공무집행방해:공무집행방해; 도로교통:도로교통법; 노동:근로기준법
100153775,이종욱,진보당,시도지사,전남광주통합특별시 전남광주통합특별시,전남광주통합특별시,전남광주통합특별시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153775,2건,음주·위험운전; 도로교통; 식품·보건; 집시법,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법; 식품·보건:감염병; 집시법:집회및시위|집회 및 시위
100153854,김종훈,진보당,시도지사,울산광역시 울산광역시,울산광역시,울산광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153854,3건,음주·위험운전; 공무집행방해; 범인도피; 도로교통; 집시법,음주·위험운전,1,음주·위험운전:음주운전; 공무집행방해:공무집행방해; 범인도피:범인도피; 도로교통:도로교통법; 집시법:집회및시위|집회 및 시위
100153769,이기붕,개혁신당,시도지사,인천광역시 인천광역시,인천광역시,인천광역시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153769,2건,배임; 노동,배임,1,배임:배임; 노동:근로기준법
100163202,양정무,국민의힘,시도지사,전북특별자치도 전북특별자치도,전북특별자치도,전북특별자치도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163202,9건,허위공문서·문서위조·공용서류; 노동,허위공문서·문서위조·공용서류,9,허위공문서·문서위조·공용서류:공무상표시무효; 노동:근로기준법
100153829,김성수,무소속,시도지사,전북특별자치도 전북특별자치도,전북특별자치도,전북특별자치도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153829,2건,허위공문서·문서위조·공용서류; 폭력; 재물손괴,허위공문서·문서위조·공용서류,0,허위공문서·문서위조·공용서류:사문서|위조; 폭력:폭행|상해; 재물손괴:재물손괴
100154339,이정훈,더불어민주당,기초단체장,강원특별자치도 삼척시,강원특별자치도,삼척시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154339,1건,사기; 보조금; 건축·건설·부동산,사기; 보조금,1,사기:사기; 보조금:보조금; 건축·건설·부동산:건설산업기본법
100159348,박승영,더불어민주당,기초단체장,강원특별자치도 홍천군,강원특별자치도,홍천군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159348,1건,음주·위험운전; 교통사고,음주·위험운전,1,음주·위험운전:음주운전; 교통사고:교통사고처리특례법|교통사고처리특례
100162136,신영재,국민의힘,기초단체장,강원특별자치도 홍천군,강원특별자치도,홍천군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162136,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100163032,김명기,무소속,기초단체장,강원특별자치도 횡성군,강원특별자치도,횡성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163032,2건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100161176,심재국,국민의힘,기초단체장,강원특별자치도 평창군,강원특별자치도,평창군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161176,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100158762,김동일,국민의힘,기초단체장,강원특별자치도 철원군,강원특별자치도,철원군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158762,1건,음주·위험운전; 도로교통,음주·위험운전,0,음주·위험운전:음주운전; 도로교통:도로교통법
100159147,고기영,무소속,기초단체장,강원특별자치도 철원군,강원특별자치도,철원군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159147,4건,사기; 뇌물; 음주·위험운전; 도로교통; 건축·건설·부동산,사기; 뇌물; 음주·위험운전,1,사기:사기; 뇌물:뇌물; 음주·위험운전:음주운전; 도로교통:도로교통법; 건축·건설·부동산:건설산업기본법
100160581,김왕규,더불어민주당,기초단체장,강원특별자치도 양구군,강원특별자치도,양구군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160581,1건,음주·위험운전,음주·위험운전,1,음주·위험운전:음주운전
100159265,한상철,무소속,기초단체장,강원특별자치도 인제군,강원특별자치도,인제군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159265,4건,사기; 음주·위험운전; 교통사고; 도박,사기; 음주·위험운전,1,사기:사기; 음주·위험운전:음주운전; 교통사고:교통사고처리특례법|교통사고처리특례; 도박:도박
100158425,김호열,국민의힘,기초단체장,강원특별자치도 양양군,강원특별자치도,양양군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158425,2건,허위공문서·문서위조·공용서류; 음주·위험운전; 도로교통,허위공문서·문서위조·공용서류; 음주·위험운전,1,허위공문서·문서위조·공용서류:사문서|변조; 음주·위험운전:음주운전; 도로교통:도로교통법
100155010,안교재,국민의힘,기초단체장,경기도 수원시,경기도,수원시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155010,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100161476,조용익,더불어민주당,기초단체장,경기도 부천시,경기도,부천시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161476,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100154386,천영미,더불어민주당,기초단체장,경기도 안산시,경기도,안산시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154386,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100163362,이재수,무소속,기초단체장,경기도 포천시,경기도,포천시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163362,2건,사기; 음주·위험운전; 도로교통,사기; 음주·위험운전,1,사기:사기; 음주·위험운전:음주운전; 도로교통:도로교통법
100157110,김종천,더불어민주당,기초단체장,경기도 과천시,경기도,과천시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157110,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100160960,이진용,무소속,기초단체장,경기도 가평군,경기도,가평군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160960,2건,정치자금법,정치자금법,0,정치자금법:정치자금법
100161966,송병서,무소속,기초단체장,경기도 연천군,경기도,연천군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161966,1건,음주·위험운전,음주·위험운전,1,음주·위험운전:음주운전
100155891,박봉열,진보당,기초단체장,경상남도 김해시,경상남도,김해시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155891,2건,음주·위험운전; 폭력; 도로교통; 국가보안법,음주·위험운전,1,음주·위험운전:음주운전; 폭력:폭력행위; 도로교통:도로교통법; 국가보안법:국가보안법
100156086,김선민,국민의힘,기초단체장,경상남도 거제시,경상남도,거제시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156086,2건,음주·위험운전; 폭력; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 폭력:폭력행위|상해; 도로교통:도로교통법
100155956,조문관,더불어민주당,기초단체장,경상남도 양산시,경상남도,양산시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155956,2건,음주·위험운전; 교통사고,음주·위험운전,0,음주·위험운전:음주운전; 교통사고:교통사고처리특례법|교통사고처리특례
100159308,하학열,국민의힘,기초단체장,경상남도 고성군,경상남도,고성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159308,2건,공직선거법; 명예훼손,공직선거법,2,공직선거법:공직선거법; 명예훼손:명예훼손
100162592,이옥철,무소속,기초단체장,경상남도 고성군,경상남도,고성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162592,3건,공직선거법; 도로교통; 도박,공직선거법,1,공직선거법:공직선거법; 도로교통:도로교통법; 도박:도박
100161024,류경완,더불어민주당,기초단체장,경상남도 남해군,경상남도,남해군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161024,3건,음주·위험운전; 도로교통,음주·위험운전,0,음주·위험운전:음주운전; 도로교통:도로교통법
100160777,김현수,국민의힘,기초단체장,경상남도 하동군,경상남도,하동군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160777,2건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100159618,남명우,무소속,기초단체장,경상남도 하동군,경상남도,하동군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159618,4건,공직선거법,공직선거법,1,공직선거법:공직선거법
100159615,이철우,무소속,기초단체장,경상남도 함양군,경상남도,함양군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159615,2건,뇌물; 공직선거법,뇌물; 공직선거법,1,뇌물:뇌물; 공직선거법:공직선거법
100158505,이홍기,무소속,기초단체장,경상남도 거창군,경상남도,거창군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158505,1건,공직선거법,공직선거법,1,공직선거법:공직선거법
100159907,구인모,무소속,기초단체장,경상남도 거창군,경상남도,거창군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159907,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100157986,류순철,국민의힘,기초단체장,경상남도 합천군,경상남도,합천군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157986,4건,공직선거법; 건축·건설·부동산,공직선거법,1,공직선거법:공직선거법; 건축·건설·부동산:건축법|건설업법
100154512,나영민,더불어민주당,기초단체장,경상북도 김천시,경상북도,김천시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154512,3건,음주·위험운전; 폭력; 공무집행방해; 도로교통,음주·위험운전,0,음주·위험운전:음주운전; 폭력:폭력행위|상해; 공무집행방해:공무집행방해; 도로교통:도로교통법
100161954,배낙호,국민의힘,기초단체장,경상북도 김천시,경상북도,김천시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161954,3건,횡령; 음주·위험운전; 도로교통; 노동,횡령; 음주·위험운전,1,횡령:횡령; 음주·위험운전:음주운전; 도로교통:도로교통법; 노동:근로기준법
100161869,김장호,국민의힘,기초단체장,경상북도 구미시,경상북도,구미시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161869,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100154245,김병삼,국민의힘,기초단체장,경상북도 영천시,경상북도,영천시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154245,1건,음주·위험운전; 교통사고,음주·위험운전,1,음주·위험운전:음주운전; 교통사고:교통사고처리특례법|교통사고처리특례
100161843,최기문,무소속,기초단체장,경상북도 영천시,경상북도,영천시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161843,1건,직권남용,직권남용,1,직권남용:직권남용
100158533,신현국,무소속,기초단체장,경상북도 문경시,경상북도,문경시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158533,2건,직권남용; 교통사고,직권남용,1,직권남용:직권남용; 교통사고:교통사고처리특례법|교통사고처리특례
100159080,윤경희,국민의힘,기초단체장,경상북도 청송군,경상북도,청송군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159080,4건,공직선거법; 도로교통; 환경,공직선거법,0,공직선거법:공직선거법; 도로교통:도로교통법; 환경:폐기물관리법
100159545,조주홍,국민의힘,기초단체장,경상북도 영덕군,경상북도,영덕군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159545,3건,횡령; 공직선거법; 음주·위험운전; 도로교통,횡령; 공직선거법; 음주·위험운전,1,횡령:횡령; 공직선거법:공직선거법; 음주·위험운전:음주운전; 도로교통:도로교통법
100158770,박병일,무소속,기초단체장,경상북도 영덕군,경상북도,영덕군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158770,2건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100159837,이승민,무소속,기초단체장,경상북도 청도군,경상북도,청도군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159837,3건,음주·위험운전; 무면허운전; 도로교통,음주·위험운전; 무면허운전,1,음주·위험운전:음주운전; 무면허운전:무면허운전; 도로교통:도로교통법
100162618,이남철,국민의힘,기초단체장,경상북도 고령군,경상북도,고령군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162618,1건,청탁금지법,청탁금지법,1,청탁금지법:부정청탁|금품등수수
100158832,이상식,더불어민주당,기초단체장,경상북도 봉화군,경상북도,봉화군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158832,6건,음주·위험운전; 무면허운전; 도로교통,음주·위험운전; 무면허운전,1,음주·위험운전:음주운전; 무면허운전:무면허운전; 도로교통:도로교통법
100161346,손병복,국민의힘,기초단체장,경상북도 울진군,경상북도,울진군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161346,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100163450,노남수,무소속,기초단체장,광주광역시 북구,광주광역시,북구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163450,4건,음주·위험운전; 폭력; 범인도피; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 폭력:폭력행위; 범인도피:범인도피; 도로교통:도로교통법
100154194,권오상,국민의힘,기초단체장,대구광역시 서구,대구광역시,서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154194,1건,음주·위험운전,음주·위험운전,1,음주·위험운전:음주운전
100157985,최우영,더불어민주당,기초단체장,대구광역시 북구,대구광역시,북구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157985,1건,음주·위험운전; 교통사고; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 교통사고:교통사고처리특례법|교통사고처리특례; 도로교통:도로교통법
100163666,최재훈,국민의힘,기초단체장,대구광역시 달성군,대구광역시,달성군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163666,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100163558,이기만,더불어민주당,기초단체장,대구광역시 군위군,대구광역시,군위군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163558,1건,공직선거법,공직선거법,1,공직선거법:공직선거법
100154226,황인호,더불어민주당,기초단체장,대전광역시 동구,대전광역시,동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154226,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100162951,박희조,국민의힘,기초단체장,대전광역시 동구,대전광역시,동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162951,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100154033,전문학,더불어민주당,기초단체장,대전광역시 서구,대전광역시,서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154033,1건,공직선거법,공직선거법,1,공직선거법:공직선거법
100163126,정용래,더불어민주당,기초단체장,대전광역시 유성구,대전광역시,유성구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163126,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100163481,최충규,국민의힘,기초단체장,대전광역시 대덕구,대전광역시,대덕구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163481,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100161624,강철호,국민의힘,기초단체장,부산광역시 동구,부산광역시,동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161624,1건,음주·위험운전; 도로교통,음주·위험운전,0,음주·위험운전:음주운전; 도로교통:도로교통법
100154429,박재범,더불어민주당,기초단체장,부산광역시 남구,부산광역시,남구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154429,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100157797,김척수,국민의힘,기초단체장,부산광역시 사하구,부산광역시,사하구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157797,1건,조세,조세,1,조세:관세법
100157783,황종석,국민의힘,기초단체장,서울특별시 중랑구,서울특별시,중랑구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157783,2건,음주·위험운전; 무면허운전; 교통사고; 도로교통,음주·위험운전; 무면허운전,0,음주·위험운전:음주운전; 무면허운전:무면허운전; 교통사고:교통사고처리특례법|교통사고처리특례; 도로교통:도로교통법
100156415,장지호,국민의힘,기초단체장,서울특별시 강북구,서울특별시,강북구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156415,1건,음주·위험운전; 도로교통,음주·위험운전,0,음주·위험운전:음주운전; 도로교통:도로교통법
100161558,박준희,더불어민주당,기초단체장,서울특별시 관악구,서울특별시,관악구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161558,2건,음주·위험운전; 도로교통; 건축·건설·부동산,음주·위험운전,0,음주·위험운전:음주운전; 도로교통:도로교통법; 건축·건설·부동산:건설산업기본법
100160057,이남형,국민의힘,기초단체장,서울특별시 관악구,서울특별시,관악구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160057,2건,배임; 공직선거법,배임; 공직선거법,1,배임:배임; 공직선거법:공직선거법
100164128,고호근,무소속,기초단체장,울산광역시 중구,울산광역시,중구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164128,5건,음주·위험운전; 폭력; 도로교통; 건축·건설·부동산,음주·위험운전,1,음주·위험운전:음주운전; 폭력:폭력행위; 도로교통:도로교통법; 건축·건설·부동산:산지관리|개발제한구역
100158728,천기옥,국민의힘,기초단체장,울산광역시 동구,울산광역시,동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158728,1건,공직선거법,공직선거법,1,공직선거법:공직선거법
100159494,김시욱,더불어민주당,기초단체장,울산광역시 울주군,울산광역시,울주군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159494,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100160472,강상규,진보당,기초단체장,울산광역시 울주군,울산광역시,울주군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160472,9건,공직선거법; 음주·위험운전; 폭력; 공무집행방해; 업무방해; 재물손괴; 주거침입; 도로교통; 집시법,공직선거법; 음주·위험운전,1,공직선거법:공직선거법; 음주·위험운전:음주운전; 폭력:폭력행위|폭행|상해; 공무집행방해:공무집행방해; 업무방해:업무방해; 재물손괴:재물손괴; 주거침입:주거침입; 도로교통:도로교통법|일반교통방해; 집시법:집회및시위|집회 및 시위
100163321,문경신,무소속,기초단체장,인천광역시 강화군,인천광역시,강화군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163321,1건,특가법; 음주·위험운전; 도로교통,특가법; 음주·위험운전,1,특가법:특정범죄가중처벌; 음주·위험운전:음주운전; 도로교통:도로교통법
100156526,정지열,더불어민주당,기초단체장,인천광역시 연수구,인천광역시,연수구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156526,3건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100163027,박종효,국민의힘,기초단체장,인천광역시 남동구,인천광역시,남동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163027,2건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100157587,이병택,국민의힘,기초단체장,인천광역시 계양구,인천광역시,계양구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157587,1건,공직선거법,공직선거법,1,공직선거법:공직선거법
100158205,구재용,더불어민주당,기초단체장,인천광역시 서구,인천광역시,서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158205,3건,뇌물; 공직선거법; 허위공문서·문서위조·공용서류; 공무집행방해; 건축·건설·부동산,뇌물; 공직선거법; 허위공문서·문서위조·공용서류,1,뇌물:뇌물; 공직선거법:공직선거법; 허위공문서·문서위조·공용서류:위조; 공무집행방해:공무집행방해; 건축·건설·부동산:산지관리|개발제한구역
100163349,강범석,국민의힘,기초단체장,인천광역시 서구,인천광역시,서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163349,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100160467,박세훈,국민의힘,기초단체장,인천광역시 검단구,인천광역시,검단구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160467,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
100154453,강성휘,더불어민주당,기초단체장,전라남도 목포시,전라남도,목포시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154453,4건,음주·위험운전; 교통사고; 공무집행방해; 도로교통; 국가보안법; 집시법,음주·위험운전,1,음주·위험운전:음주운전; 교통사고:교통사고처리특례법|교통사고처리특례; 공무집행방해:공무집행방해; 도로교통:도로교통법; 국가보안법:국가보안법; 집시법:집회및시위|집회 및 시위
100163944,윤선웅,국민의힘,기초단체장,전라남도 목포시,전라남도,목포시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163944,1건,보조금,보조금,1,보조금:보조금
100156171,여인두,정의당,기초단체장,전라남도 목포시,전라남도,목포시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156171,3건,음주·위험운전; 공무집행방해; 도로교통; 국가보안법; 집시법,음주·위험운전,1,음주·위험운전:음주운전; 공무집행방해:공무집행방해; 도로교통:도로교통법|일반교통방해; 국가보안법:국가보안법; 집시법:집회및시위|집회 및 시위
100154344,명창환,조국혁신당,기초단체장,전라남도 여수시,전라남도,여수시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154344,1건,음주·위험운전; 도로교통,음주·위험운전,1,음주·위험운전:음주운전; 도로교통:도로교통법
